CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;TP_RELAT_AUD;TP_PARECER_DECL;NUM_ITEM_PARECER_DECL;TXT_PARECER_DECL
00.000.000/0001-91;2024-12-31;1;BCO BRASIL S.A.;;Declaração dos Diretores sobre as Demonstrações Financeiras;1;Declaração dos membros do Conselho Diretor sobre as Demonstrações FinanceirasEm conformidade com o artigo 27, § 1º, inciso VI, da Resolução CVM nº 80, de 29/03/2022, declaramos que revisamos as Demonstrações Financeiras do Banco do Brasil S.A. relativas ao período findo em 31 de dezembro de 2024 e, baseados nas discussões subsequentes, concordamos que tais Demonstrações refletem adequadamente, em todos os aspectos relevantes, as posições patrimoniais e financeiras correspondentes aos períodos apresentados.Brasília (DF), 17 de fevereiro de 2025.Tarciana Paula Gomes Medeiros PresidenteAna Cristina Rosa GarciaVice-Presidência CorporativoCarla NesiVice-Presidência de Negócios de VarejoFelipe Guimarães Geissler PrinceVice-Presidência de Controles Internos e Gestão de RiscosFrancisco Augusto LassalviaVice-Presidência de Negócios de AtacadoJosé Ricardo SasseronVice-Presidência de Negócios Governo e Sustentabilidade EmpresarialLuiz Gustavo Braz LageVice-Presidência de Agronegócios e Agricultura FamiliarMarco Geovanne Tobias da SilvaVice-Presidência de Gestão Financeira e Relações com InvestidoresMarisa Reghini Ferreira MattosVice-Presidência de Negócios Digitais e Tecnologia
00.000.000/0001-91;2024-12-31;1;BCO BRASIL S.A.;;Declaração dos Diretores sobre o Relatório do Auditor Independente;1;Declaração dos membros do Conselho Diretor sobre o Relatório dos Auditores IndependentesEm conformidade com o artigo 27, §1º, inciso V, da Resolução CVM nº 80, de 29/03/2022, declaramos que, baseados em nosso conhecimento, no planejamento apresentado pelos auditores e nas discussões subsequentes sobre os trabalhos realizados, concordamos com as opiniões/conclusões expressas no relatório da KPMG Auditores Independentes Ltda., não havendo qualquer discordância.Brasília (DF), 17 de fevereiro de 2025.Tarciana Paula Gomes Medeiros PresidenteAna Cristina Rosa GarciaVice-Presidência CorporativoCarla NesiVice-Presidência de Negócios de VarejoFelipe Guimarães Geissler PrinceVice-Presidência de Controles Internos e Gestão de RiscosFrancisco Augusto LassalviaVice-Presidência de Negócios de AtacadoJosé Ricardo SasseronVice-Presidência de Negócios Governo e Sustentabilidade EmpresarialLuiz Gustavo Braz LageVice-Presidência de Agronegócios e Agricultura FamiliarMarco Geovanne Tobias da SilvaVice-Presidência de Gestão Financeira e Relações com InvestidoresMarisa Reghini Ferreira MattosVice-Presidência de Negócios Digitais e Tecnologia
00.000.000/0001-91;2024-12-31;1;BCO BRASIL S.A.;;Parecer do Conselho Fiscal ou Órgão Equivalente;1;PARECER DO CONSELHO FISCALO CONSELHO FISCAL DO BANCO DO BRASIL S.A., no uso de suas atribuições legais e estatutárias, procedeu ao exame do Relatório da Administração e das Demonstrações Contábeis, incluindo a proposta de destinação do resultado relativo ao exercício social findo em 31 de dezembro de 2024, os quais foram aprovados, em 18/02/2025, pelo Conselho de Administração. Com base nos exames efetuados, nas informações e esclarecimentos recebidos no decorrer do exercício e no Relatório dos Auditores Independentes - KPMG, sem modificações, o Conselho Fiscal opina que os referidos documentos estão em condições de serem encaminhados para aprovação da Assembleia Geral de Acionistas.Brasília (DF), 19 de fevereiro de 2025.Bernard AppyConselheiroFernando Florêncio CamposConselheiroGileno Gurjão BarretoConselheiroTatiana RositoConselheira
00.000.000/0001-91;2024-12-31;1;BCO BRASIL S.A.;Sem Ressalva;Relatório do Auditor Independente;1;KPMG Auditores Independentes Ltda.SAI/SO, Área 6580 - Bloco 02, 3º andar, sala 302 - Torre Norte ParkShopping - Zona Industrial (Guará)Caixa Postal 11619 - CEP: 71219-900 - Brasília/DF - Brasil Telefone +55 (61) 3362 3700kpmg.com.brRelatório do auditor independente sobre as demonstrações contábeis individuais econsolidadasAosAcionistas, Conselho de Administração e aos Administradores do Banco do Brasil S.A.Brasília-DFOpiniãoExaminamos as demonstrações contábeis individuais e consolidadas do Banco do Brasil S.A. ("Banco"), identificadas como Banco Múltiplo e Consolidado, que compreendem o balanço patrimonial em 31 de dezembro de 2024 e as respectivas demonstrações individuais e consolidadas do resultado, do resultado abrangente, das mutações do patrimônio líquido e dos fluxos de caixa para o semestre e exercício findos nessa data, bem como as correspondentes notas explicativas, incluindo o resumo das principais políticas contábeis.Em nossa opinião, as demonstrações contábeis individuais e consolidadas acima referidas apresentam adequadamente, em todos os aspectos relevantes, a posição patrimonial e financeira, individual e consolidada, do Banco em 31 de dezembro de 2024, o desempenho individual e consolidado de suas operações e os seus fluxos de caixa individual e consolidado para o semestre e exercício findos nessa data, de acordo com as práticas contábeis adotadas no Brasil, aplicáveis às instituições autorizadas a funcionar pelo Banco Central do Brasil (BACEN).Base para opiniãoNossa auditoria foi conduzida de acordo com as normas brasileiras e internacionais de auditoria. Nossas responsabilidades, em conformidade com tais normas, estão descritas na seção a seguir, intitulada "Responsabilidades do auditor pela auditoria das demonstrações contábeis individuais e consolidadas". Somos independentes em relação ao Banco, de acordo com os princípios éticos relevantes previstos no Código de Ética Profissional do Contador e nas normas profissionais emitidas pelo Conselho Federal de Contabilidade, e cumprimos com as demais responsabilidades éticas de acordo com essas normas. Acreditamos que a evidência de auditoria obtida é suficiente e apropriada para fundamentar nossa opinião.Principais assuntos de auditoriaPrincipais assuntos de auditoria são aqueles que, em nosso julgamento profissional, foram os mais significativos em nossa auditoria do exercício corrente. Esses assuntos foram tratados no contexto de nossa auditoria das demonstrações contábeis individuais e consolidadas como um todo e na formação de nossa opinião sobre essas demonstrações contábeis individuais e consolidadas e, portanto, nãoexpressamos uma opinião separada sobre esses assuntos. Mensuração da provisão para perdas esperadas associadas ao risco de créditoConforme descrito nas notas explicativas nº 3 (g) e 12 das demonstrações contábeis individuais e consolidadas, o Banco registrou em 31 de dezembro de 2024 provisão para perdas esperadas associadas ao risco de crédito para a carteira de crédito, que é composta pelas operações de crédito, de arrendamento mercantil, adiantamento sobre contratos de câmbio e outros créditos com características de concessão de crédito.Para determinar a provisão para perdas esperadas associadas ao risco de crédito, o Banco classifica a carteira de crédito de acordo com o julgamento da Administração quanto ao nível de risco, que leva em consideração a conjuntura econômica, a experiência passada e os riscos específicos em relação à operação, aos devedores e garantidores, observando os parâmetros estabelecidos pela Resolução CMN nº 2.682/1999, que requer a análise periódica da carteira e sua classificação em nove níveis, sendo AA (risco mínimo) e H (risco máximo).Devido à relevância da carteira de crédito e do montante de provisão para perdas associadas ao risco de crédito, às incertezas, grau de julgamento e complexidade das premissas utilizadas na classificação da carteira de crédito em níveis de riscos, consideramos esse assunto como um principal assunto para nossa auditoria.Como nossa auditoria abordou esse assuntoNossos procedimentos de auditoria incluíram, mas não se limitaram a:-Avaliação do desenho e efetividade operacional dos controles internos chave, relacionados aos processos de: (i) revisão das informações cadastrais dos clientes e suas respectivas operações e (ii) definição, aprovação, aplicação e aderência das principais premissas e julgamentos utilizados na atribuição dos níveis de risco ("ratings") da carteira de crédito-Avaliação, com base em amostragem, sobre se o Banco atendeu aos requisitos estabelecidos pela Resolução CMN nº 2.682/99 tais como: (i) análise dos dados que suportam a definição e revisão dos ratings das operações pelo Banco, tais como a proposta de crédito, informações financeiras e cadastrais, avaliando a aderência desta atribuição de rating em relação às políticas internas do Banco e requisitos estabelecidos pela Resolução CMN nº 2.682/99 e (ii) recálculo da provisão para perdas esperadas associadas ao risco de crédito das operações de crédito, incluindo a aplicação pelo Banco dos ratings mínimos em relação aos dias em atraso, atribuição do pior rating para operações de um mesmo cliente ou grupo econômico e manutenção do rating anterior para casos de renegociação/recuperação do crédito sob os quais não tenha sido observada amortização significativa ou quando fatos novos relevantes justificarem a mudança do nível de risco-Avaliação sobre se as divulgações nas demonstrações contábeis individuais e consolidadas estão de acordo com os requerimentos das normas contábeis aplicáveis e consideram todas as informações relevantes.Com base nas evidências obtidas por meio dos procedimentos acima resumidos, consideramos aceitável a mensuração da provisão para perdas esperadas associadas ao risco de crédito, bem como as respectivas divulgações, no contexto das demonstrações contábeis individuais e consolidadas tomadas em conjunto, referentes ao semestre e exercício findos em 31 de dezembro de 2024.Reconhecimento e mensuração das provisões para contingências fiscais, cíveis e trabalhistasConforme descrito nas notas explicativas nº 3 (m), 4 (h) e 21 (b) das demonstrações contábeis individuais e consolidadas, o Banco é parte demandada em processos judiciais e administrativos de natureza tributária (fiscal), cível e trabalhista. Uma provisão para essas ações é registrada quando o Banco possui uma obrigação presente como resultado de eventos passados, é provável que seja necessária uma saída de caixa para liquidar a obrigação e o montante possa ser estimado com confiabilidade.A mensuração desta estimativa envolve julgamentos da administração para a determinação dos métodos "Individualizado" e "Massificado", bem como para a escolha das premissas a serem utilizadas em cada método, que se baseia em: valor indenizatório pretendido, o valor provável de condenação, provas apresentadas e provas produzidas nos autos, jurisprudência sobre a matéria, subsídios fáticos levantados, decisões judiciais, classificação e grau de risco de perda da ação judicial, para a mensuração do valor e classificação da probabilidade de perda das ações. Devido à relevância dos montantes e às incertezas e julgamentos envolvidos na determinação da probabilidade de perda e o valor provável de desembolso, consideramos esse assunto como um principal assunto para a nossa auditoria.Como nossa auditoria abordou esse assuntoNossos procedimentos de auditoria incluíram, mas não se limitaram a:-Avaliação do desenho e efetividade operacional dos controles internos chave, relacionados aos processos de: (i) definição e aprovação dos métodos e premissas utilizados na mensuração da provisão (ii) revisão dos dados relevantes dos processos que suportam o método massificado (iii) revisão da probabilidade de perda e do valor atribuído às causas analisadas de forma individualizada pelos assessores jurídicos e (iv) análise periódica sobre a
00.000.000/0001-91;2024-12-31;1;BCO BRASIL S.A.;Sem Ressalva;Relatório do Auditor Independente;2;suficiência de provisão pelo Banco-Com o auxílio dos nossos especialistas internos com conhecimentos em estatística, avaliação dos parâmetros estatísticos utilizados para a mensuração do método "Massificado" e analisamos o cálculo do valor da provisão-Avaliação das premissas utilizadas no método "Individualizado", por meio de amostragem, através de inspeção documental dos estudos técnicos preparados pelos assessores jurídicos do Banco, bem como a consistência das informações obtidas por meio de consultas em fontes externas oficiais-Avaliação da suficiência de provisão para as contingências, com base na análise do histórico de desembolsos ocorridos no exercício quando comparado com os respectivos valores provisionados-Avaliação sobre se as divulgações nas demonstrações contábeis individuais e consolidadas estão de acordo com os requerimentos das normas contábeis aplicáveis e consideram todas as informações relevantes.Com base nas evidências obtidas por meio dos procedimentos acima resumidos, consideramos aceitável o reconhecimento e mensuração das provisões para contingências fiscais, cíveis e trabalhistas, no contexto das demonstrações contábeis individuais e consolidadas tomadas em conjunto referentes ao semestre e exercício findos em 31 de dezembro de 2024.Mensuração dos passivos atuariais dos planos de benefício definidoConforme descrito nas notas explicativas nº 3 (k), 4 (g) e 29 das demonstrações contábeis individuais e consolidadas, o Banco é patrocinador de planos de previdência privada, relacionados a complemento de aposentadoria de seus empregados.Nos planos de benefício definido, em que o risco atuarial e o risco dos investimentos recaem substancialmente sobre a entidade patrocinadora, a mensuração dos passivos atuariais, apresentado no balanço patrimonial em outros passivos, requer a utilização de técnicas atuariais e julgamento na definição de premissas, tais como: taxa de desconto, taxa de inflação e tábuas de mortalidade.Devido às incertezas e julgamentos envolvidos na determinação das premissas utilizadas para mensurar os passivos atuariais dos benefícios pós-emprego, relacionados aos planos de benefício definido, consideramos esse assunto como um principal assunto para a nossa auditoria.Como nossa auditoria abordou esse assuntoNossos procedimentos de auditoria incluíram, mas não se limitaram a:-Avaliação do desenho e efetividade operacional dos controles internos chave, relacionados à definição e aprovação das premissas utilizadas na mensuração dos passivos atuariais dos planos de beneficio definido-Avaliação, com o auxílio dos nossos especialistas em cálculos atuariais, da razoabilidade e consistência das premissas utilizadas, como a taxa de desconto, taxa de inflação e tábuas de mortalidade, incluindo a comparação com dados obtidos de fontes externas-Recálculo, por amostragem, do passivo atuarial dos planos de benefício definido e-Avaliação se as divulgações nas demonstrações contábeis individuais e consolidadas estão de acordo com os requerimentos das normas contábeis aplicáveis e consideram todas as informações relevantes. Com base nas evidências obtidas por meio dos procedimentos acima resumidos, consideramos aceitável a mensuração dos passivos atuariais dos planos de benefício definido, bem como as respectivas divulgações, no contexto das demonstrações contábeis individuais e consolidadas tomadas em conjunto, referentes ao semestre e exercício findos em 31 de dezembro de 2024.Ambiente de Tecnologia da informaçãoO ambiente de tecnologia do Banco possui processos de gerenciamento de acessos e de mudanças nos sistemas e aplicativos, e de desenvolvimento de novos programas, além de controles internos automatizados nos diversos processos relevantes. Para manter suas operações em funcionamento, o Banco fornece acesso a sistemas e aplicações para seus funcionários, levando em consideração as funções executadas por eles e sua estrutura organizacional.Os controles para autorizar, monitorar, restringir e/ou revogar os respectivos acessos a esse ambiente devem prover segurança razoável de que os acessos e as atualizações das informações sejam efetivados de forma íntegra e precisa e realizados pelos funcionários apropriados, para mitigar o potencial risco de fraude ou erro decorrentes de acesso indevido ou mudança em um sistema ou em informação, e para garantir a integridade das informações financeiras e dos registros contábeis gerados por esses sistemas e aplicativos.Devido a elevada dependência do Banco de seus sistemas de tecnologia, do alto volume de transações processadas diariamente, e da importância dos controles de acesso e de gerenciamento de mudança nos seus sistemas e aplicativos que processam informações utilizadas para planejar a natureza, época e extensão de nossos procedimentos de auditoria, consideramos esse assunto como um principal assunto para a nossa auditoria.Como nossa auditoria abordou esse assuntoNossos procedimentos de auditoria incluíram, mas não se limitaram a:Com auxílio de nossos profissionais de tecnologia da informação:?Avaliação do desenho e da efetividade operacional, bem como controles compensatórios de certos controles internos chave, de acesso a sistemas e aplicações, tais como: de autorização de novos usuários, de revogação de usuários desligados e de revisão dos usuários ativos?Avaliação, com base em amostragem, sobre informações relevantes extraídas de determinados sistemas chave para elaboração das demonstrações contábeis individuais e consolidadas?Avaliação das áreas em que, pelo nosso julgamento, existe uma alta dependência de tecnologia da informação, incluindo também, a avaliação das políticas de senhas, das configurações de segurança e de controles internos sobre desenvolvimentos e mudanças em sistemas e aplicativos?Avaliação do desenho e da efetividade operacional dos controles internos que identificamos como chave para o processo de relatório financeiro e demais processos relevantes automatizados ou com algum componente dependente de sistemas e aplicações.As evidências obtidas por meio dos procedimentos acima resumidos nos permitiram considerar as informações extraídas de determinados sistemas e aplicativos para planejar a natureza, época e extensão de nossos testes substantivos no contexto das demonstrações contábeis individuais e consolidadas tomadas em conjunto referentes ao semestre e exercício findo em 31 de dezembro de 2024.  Demonstrações do valor adicionadoAs demonstrações individuais e consolidadas do valor adicionado (DVA) referentes ao semestre e exercício findos em 31 de dezembro de 2024, elaboradas sob a responsabilidade da administração do Banco, e apresentadas como informações suplementares em relação às práticas contábeis adotadas no Brasil aplicáveis às instituições financeiras autorizadas a funcionar pelo Banco Central do Brasil, foram submetidas a procedimentos de auditoria executados em conjunto com a auditoria das demonstrações contábeis individuais e consolidadas do Banco. Para a formação de nossa opinião, avaliamos se essas demonstrações estão conciliadas com as demonstrações contábeis individuais e consolidadas e registros contábeis, conforme aplicável, e se a sua forma e conteúdo estão de acordo com os critérios definidos no Pronunciamento Técnico CPC 09 - Demonstração do Valor Adicionado. Em nossa opinião, as demonstrações individuais e consolidadas do valor adicionado foram adequadamente elaboradas, em todos os aspectos relevantes, segundo os critérios definidos nesse Pronunciamento Técnico e são consistentes em relação às demonstrações contábeis individuais e consolidadas tomadas em conjunto.Auditoria das demonstrações contábeis individuais e consolidadas do exercício anteriorOs balanços patrimoniais individuais e consolidados em 31 de dezembro de 2023 e às demonstrações individuais e consolidadas do resultado, do resultado abrangente, das mutações do patrimônio líquido e dos fluxos de caixa e
00.000.000/0001-91;2024-12-31;1;BCO BRASIL S.A.;Sem Ressalva;Relatório do Auditor Independente;3;respectivas notas explicativas, para o semestre e exercício findos nesta data, apresentados como valores correspondentes nas demonstrações contábeis individuais e consolidadas do semestre e exercício correntes, foram anteriormente auditados por outros auditores independentes, que emitiram relatório datado de 7 de fevereiro de 2024, sem modificação. Os valores correspondentes relativos às demonstrações contábeis individuais e consolidadas do valor adicionado (DVA), referentes ao semestre e exercício findos em 31 de dezembro de 2023, foram submetidos aos mesmos procedimentos de auditoria por aqueles auditores independentes e, com base em seu exame, aqueles auditores emitiram relatório sem modificação.A administração do Banco é responsável por essas outras informações que compreendem o Relatório da Administração. Nossa opinião sobre as demonstrações contábeis individuais e consolidadas não abrange o Relatório da Administração e não expressamos qualquer forma de conclusão de auditoria sobre esse relatório. Em conexão com a auditoria das demonstrações contábeis individuais e consolidadas, nossa responsabilidade é a de ler o Relatório da Administração e, ao fazê-lo, considerar se esse relatório está, de forma relevante, inconsistente com as demonstrações contábeis individuais e consolidadas ou com nosso conhecimento obtido na auditoria ou, de outra forma, aparenta estar distorcido de forma relevante. Se, com base no trabalho realizado, concluirmos que há distorção relevante no Relatório da Administração, somos requeridos a comunicar esse fato. Não temos nada a relatar a este respeito.A Administração é responsável pela elaboração e adequada apresentação das demonstrações contábeis individuais e consolidadas de acordo com as práticas contábeis adotadas no Brasil aplicáveis às instituições autorizadas a funcionar pelo Banco Central do Brasil e pelos controles internos que ela determinou como necessários para permitir a elaboração de demonstrações contábeis individuais e consolidadas livres de distorção relevante, independentemente se causada por fraude ou erro.Na elaboração das demonstrações contábeis individuais e consolidadas, a administração é responsável pela avaliação da capacidade de o Banco continuar operando, divulgando, quando aplicável, os assuntos relacionados com a sua continuidade operacional e o uso dessa base contábil na elaboração das demonstrações contábeis, a não ser que a administração pretenda liquidar o Banco ou cessar suas operações, ou não tenha nenhuma alternativa realista para evitar o encerramento das operações.Os responsáveis pela governança do Banco são aqueles com responsabilidade pela supervisão do processo de elaboração das demonstrações contábeis individuais e consolidadas.  Nossos objetivos são obter segurança razoável de que as demonstrações contábeis individuais e consolidadas, tomadas em conjunto, estão livres de distorção relevante, independentemente se causada por fraude ou erro, e emitir relatório de auditoria contendo nossa opinião. Segurança razoável é um alto nível de segurança, mas, não, uma garantia de que a auditoria realizada de acordo com as normas brasileiras e internacionais de auditoria sempre detectam as eventuais distorções relevantes existentes. As distorções podem ser decorrentes de fraude ou erro e são consideradas relevantes quando, individualmente ou em conjunto, possam influenciar, dentro de uma perspectiva razoável, as decisões econômicas dos usuários tomadas com base nas referidas demonstrações contábeis.Como parte da auditoria realizada de acordo com as normas brasileiras e internacionais de auditoria, exercemos julgamento profissional e mantemos ceticismo profissional ao longo da auditoria. Além disso:-Identificamos e avaliamos os riscos de distorção relevante nas demonstrações contábeis individuais e consolidadas, independentemente se causada por fraude ou erro, planejamos e executamos procedimentos de auditoria em resposta a tais riscos, bem como obtemos evidência de auditoria apropriada e suficiente para fundamentar nossa opinião. O risco de não detecção de distorção relevante resultante de fraude é maior do que o proveniente de erro, já que a fraude pode envolver o ato de burlar os controles internos, conluio, falsificação, omissão ou representações falsas intencionais.-Obtemos entendimento dos controles internos relevantes para a auditoria para planejarmos procedimentos de auditoria apropriados às circunstâncias, mas, não, com o objetivo de expressarmos opinião sobre a eficácia dos controles internos do Banco.-Avaliamos a adequação das políticas contábeis utilizadas e a razoabilidade das estimativas contábeis e respectivas divulgações feitas pela Administração.-Concluímos sobre a adequação do uso, pela Administração, da base contábil de continuidade operacional e, com base nas evidências de auditoria obtidas, se existe incerteza relevante em relação a eventos ou condições que possam levantar dúvida significativa em relação à capacidade de continuidade operacional do Banco. Se concluirmos que existe incerteza relevante, devemos chamar atenção em nosso relatório de auditoria para as respectivas divulgações nas demonstrações contábeis individuais e consolidadas ou incluir modificação em nossa opinião, se as divulgações forem inadequadas. Nossas conclusões estão fundamentadas nas evidências de auditoria obtidas até a data de nosso relatório. Todavia, eventos ou condições futuras podem levar o Banco a não mais se manter em continuidade operacional.-Avaliamos a apresentação geral, a estrutura e o conteúdo das demonstrações contábeis individuais e consolidadas, inclusive as divulgações e se as demonstrações contábeis individuais e consolidadas representam as correspondentes transações e os eventos de maneira compatível com o objetivo de apresentação adequada.-Obtemos evidência de auditoria apropriada e suficiente referente às informações contábeis das entidades ou atividades de negócio do grupo para expressar uma opinião sobre as demonstrações contábeis individuais e consolidadas. Somos responsáveis pela direção, supervisão e desempenho da auditoria do grupo e, consequentemente, pela opinião de auditoria.Comunicamo-nos com a administração a respeito, entre outros aspectos, do alcance e da época dos trabalhos de auditoria planejados e das constatações significativas de auditoria, inclusive as eventuais deficiências significativas nos controles internos que identificamos durante nossos trabalhos.Fornecemos também aos responsáveis pela governança declaração de que cumprimos com os requisitos éticos pertinentes, de independência, e comunicamos todos os eventuais relacionamentos ou assuntos que poderiam afetar, consideravelmente, nossa independência, incluindo, quando aplicável, as ações tomadas para eliminar as ameaças ou as salvaguardas aplicadas. Dos assuntos que foram objeto de comunicação com os responsáveis pela governança, determinamos aqueles que foram considerados como mais significativos na auditoria das demonstrações contábeis individuais e consolidadas do período corrente e que, dessa maneira, constituem os principais assuntos de auditoria. Descrevemos esses assuntos em nosso relatório de auditoria, a menos que lei ou regulamento tenha proibido divulgação pública do assunto, ou quando, em circunstâncias extremamente raras, determinarmos que o assunto não deve ser comunicado em nosso relatório porque as consequências adversas de tal comunicação podem, dentro de uma perspectiva razoável, superar os benefícios da comunicação para o interesse público.Brasília, 19 de fevereiro de 2025KPMG Auditores Independentes CRC SP-014428/F-0João Paulo Dal Poz AloucheContador CRC 1SP245785/O-2=========================================================================================================================KPMG Auditores Independentes Ltda.SAI/SO, Área 6580 - Bloco 02, 3º andar, sala 302 - Torre Norte ParkShopping - Zona Industrial (Guará)Caixa Postal 116
00.000.000/0001-91;2024-12-31;1;BCO BRASIL S.A.;Sem Ressalva;Relatório do Auditor Independente;4;19 - CEP: 71219-900 - Brasília/DF - Brasil Telefone +55 (61) 3362 3700kpmg.com.brRelatório do auditor independente sobre as demonstrações contábeis consolidadasAosAcionistas, Conselho da Administração e aos Administradores do Banco do Brasil S.ABrasília - DFOpiniãoExaminamos as demonstrações contábeis consolidadas do Banco do Brasil S.A. ("Banco"), que compreendem o balanço patrimonial em 31 de dezembro de 2024 e as respectivas demonstrações do resultado, do resultado abrangente, das mutações do patrimônio líquido e dos fluxos de caixa para o exercício findo nessa data, bem como as correspondentes notas explicativas, incluindo políticas contábeis materiais e outras informações elucidativas.Em nossa opinião, as demonstrações contábeis consolidadas acima referidas apresentam adequadamente, em todos os aspectos relevantes, a posição patrimonial e financeira do Banco do Brasil S.A em 31 de dezembro de 2024, o desempenho de suas operações e os seus fluxos de caixa para o exercício findo nessa data, de acordo com as normas internacionais de relatório financeiro (IFRS) emitidas pelo International Accounting Standards Board (IASB).Base para opiniãoNossa auditoria foi conduzida de acordo com as normas brasileiras e internacionais de auditoria. Nossas responsabilidades, em conformidade com tais normas, estão descritas na seção a seguir, intitulada "Responsabilidades do auditor pela auditoria das demonstrações contábeis consolidadas". Somos independentes em relação ao Banco, de acordo com os princípios éticos relevantes previstos no Código de Ética Profissional do Contador e nas normas profissionais emitidas pelo Conselho Federal de Contabilidade, e cumprimos com as demais responsabilidades éticas de acordo com essas normas. Acreditamos que a evidência de auditoria obtida é suficiente e apropriada para fundamentar nossa opinião.Principais assuntos de auditoriaPrincipais assuntos de auditoria são aqueles que, em nosso julgamento profissional, foram os mais significativos em nossa auditoria do exercício corrente. Esses assuntos foram tratados no contexto de nossa auditoria das demonstrações contábeis consolidadas como um todo e na formação de nossa opinião sobre essas demonstrações contábeis consolidadas e, portanto, não expressamos uma opinião separadasobre esses assuntos. Mensuração da provisão para perdas esperadas com empréstimos a clientesConforme descrito nas notas explicativas nº 3(h) e 20 das demonstrações contábeis consolidadas, o Banco registrou em 31 de dezembro de 2024 provisão para perdas esperadas com empréstimos a clientes.A avaliação da provisão para perdas esperadas com empréstimos a clientes é uma estimativa ponderada por probabilidade de perdas de crédito e, para alcançar esse resultado, é utilizada uma combinação de três parâmetros: (i) probabilidade de descumprimento (Probability of Default - PD) (ii) perda dado o descumprimento (Loss Given Default - LGD) e (iii) exposição no momento de descumprimento (Exposure at Default - EAD). A provisão para perdas esperadas considera a expectativa de risco dos contratos com características semelhantes (agrupamentos de risco e produtos, setor econômico e eventuais garantias envolvidas) e a expectativa de perda futura, considerando a aplicação de cenários macroeconômicos ponderados. Ademais, o Banco utiliza pontualmente de análises individualizadas para avaliar o risco de crédito em certas exposições monitoradas pela Administração, nestes casos, as premissas utilizadas envolvem indicadores financeiros e aspectos qualitativos das contrapartes, do ambiente de negócios e dos contratos.O Banco calcula a perda esperada até o final da vida do empréstimo quando a operação apresenta aumento significativo de risco de crédito (Estágio 2) ou quando a operação apresenta descumprimento (Estágio 3), para as demais operações a perda esperada é calculada para os próximos 12 meses (Estágio 1).Devido à relevância e complexidade da provisão para perdas esperadas com empréstimos a clientes, principalmente como resultado das incertezas relacionadas às premissas utilizadas no cálculo dos parâmetros mencionados acima, consideramos que este é um assunto significativo para nossa auditoria.Como nossa auditoria abordou o assuntoNossos procedimentos de auditoria incluíram, mas não se limitaram a:?Avaliação do desenho e implementação dos controles internos chaves relacionados aos processos de: (i) desenvolvimento e aprovação dos modelos utilizados no cálculo da provisão para perdas esperadas (ii) determinação das premissas utilizadas para estimar a PD, EAD, LGD e cenários macroeconômicos futuros (iii) o cálculo da estimativa de perdas esperadas (iv) o monitoramento da aderência das premissas utilizadas nos modelos utilizados para o cálculo da provisão para perdas esperadas e (v) cálculo e aprovação da perda esperada sobre operações analisadas individualmente.?Com o auxílio dos nossos especialistas internos com conhecimento especializados em risco de crédito realizamos: (i) avaliação qualitativa das metodologias de perda esperada através da revisão dos modelos com base nos requisitos técnicos da IFRS 9 e (ii) recálculo independente das PDs, EADs, LGDs, e cenários macroeconômicos ponderados?Avaliação, com base em amostragem, das análises individualizadas realizadas pelo Banco, que incluem, principalmente as premissas de avaliação da capacidade de pagamento dos clientes e cálculo da perda esperada?Realização de recálculo sobre a alocação dos empréstimos a clientes nos seus respectivos estágios conforme definições na política interna do Banco e?Avaliação se as divulgações nas demonstrações contábeis consolidadas estão de acordo com os requerimentos das normas contábeis aplicáveis e consideram todas as informações relevantes.Com base nas evidências obtidas por meio dos procedimentos acima resumidos, consideramos aceitável a mensuração da provisão para perdas esperadas com empréstimos a clientes, bem como as respectivas divulgações, no contexto das demonstrações contábeis consolidadas tomadas em conjunto, referentes ao exercício findo em 31 de dezembro de 2024. Reconhecimento e mensuração das provisões para contingências fiscais, cíveis e trabalhistasConforme descrito nas notas explicativas nº 3 (o), 4 (g) e 29 das demonstrações contábeis consolidadas, o Banco é parte demandada em processos judiciais e administrativos de natureza tributária (fiscal), cível e trabalhista. Uma provisão para essas ações é registrada quando o Banco possui uma obrigação presente como resultado de eventos passados, é provável que seja necessária uma saída de caixa para liquidar a obrigação e o montante possa ser estimado com confiabilidade.A mensuração desta estimativa envolve julgamentos da administração para a determinação dos métodos "Individualizado" e "Massificado", bem como para a escolha das premissas a serem utilizadas em cada método, que se baseia em: valor indenizatório pretendido, o valor provável de condenação, provas apresentadas e provas produzidas nos autos, jurisprudência sobre a matéria, subsídios fáticos levantados, decisões judiciais, classificação e grau de risco de perda da ação judicial, para a mensuração do valor e classificação da probabilidade de perda das ações.Devido à relevância dos montantes e às incertezas e julgamentos envolvidos na determinação da probabilidade de perda e o valor provável de desembolso, consideramos esse assunto como um principal assunto para a nossa auditoria.Como nossa auditoria abordou esse assuntoNossos procedimentos de auditoria incluíram, mas não se limitaram a:?Avaliação do desenho e efetividade operacional dos controles internos chave, relacionados aos processos de: (i) definição e aprovação dos métodos e premissas utilizados na mensuração da provisão (ii) revisão dos dados relevantes dos processos que suportam o método massificado (iii) revisão da probabilidade de perda e do valor atribuído às causas analisadas de forma individualizada pelos asses
