CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.01.03;Outros;0.0000000000;S
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.01.03;Outros;0.0000000000;S
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02;Caixa Líquido Atividades de Investimento;-18010230.0000000000;S
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02;Caixa Líquido Atividades de Investimento;21641070.0000000000;S
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.01;Compra de Ativos financeiros ao VJORA;-232613868.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.01;Compra de Ativos financeiros ao VJORA;-184899066.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.02;Venda de Ativos Financeiros ao VJORA;218723358.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.02;Venda de Ativos Financeiros ao VJORA;211956434.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.03;Compra de títulos e valores mobiliários ao custo amortizado;-5260419.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.03;Compra de títulos e valores mobiliários ao custo amortizado;-6555228.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.04;Resgate de títulos e valores mobiliários ao custo amortizado;2763317.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.04;Resgate de títulos e valores mobiliários ao custo amortizado;831589.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.05;Compra de ativo imobilizado;-1902139.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.05;Compra de ativo imobilizado;-3021920.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.06;Venda de ativo imobilizado;3272.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.06;Venda de ativo imobilizado;3350.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.07;Aquisição de investimentos em coligadas e joint ventures;0.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.07;Aquisição de investimentos em coligadas e joint ventures;0.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.08;Alienação de investimentos em coligadas e joint ventures;0.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.08;Alienação de investimentos em coligadas e joint ventures;0.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.09;Aquisição de ativos intangíveis;-4817163.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.09;Aquisição de ativos intangíveis;-2009620.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.10;Alienação de ativos intangíveis;0.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.10;Alienação de ativos intangíveis;0.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.11;Dividendos e juros sobre capital próprio recebidos;4216912.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.11;Dividendos e juros sobre capital próprio recebidos;5251011.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.12;Resgate de ações preferenciais da UBS BB;0.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.12;Resgate de ações preferenciais da UBS BB;0.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.13;Aporte de capital social - Broto S.A.;0.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.13;Aporte de capital social - Broto S.A.;-31200.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.14;Resgate de ações Cateno;231440.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.14;Resgate de ações Cateno;115720.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.15;Alienação de participação no Banco Digio S.A.;645060.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.15;Alienação de participação no Banco Digio S.A.;0.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.16;Aporte de capital social - Brasilprev Seguros e Previdência S.A.;0.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.16;Aporte de capital social - Brasilprev Seguros e Previdência S.A.;0.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.17;Aporte de capital social - Brasilcap Capitalização S.A.;0.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.17;Aporte de capital social - Brasilcap Capitalização S.A.;0.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.02.18;Aporte de capital social - Quod;0.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.02.18;Aporte de capital social - Quod;0.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.03;Caixa Líquido Atividades de Financiamento;-28214362.0000000000;S
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.03;Caixa Líquido Atividades de Financiamento;-34341950.0000000000;S
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.03.01;Liquidação de passivos de longo prazo;-16131901.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.03.01;Liquidação de passivos de longo prazo;-19868534.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.03.02;Juros de instrumento elegível a capital principal pagos;-215471.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.03.02;Juros de instrumento elegível a capital principal pagos;-258197.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.03.03;Liquidação de arrendamentos;-1020150.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;ÚLTIMO;2023-01-01;2023-12-31;6.03.03;Liquidação de arrendamentos;-1039896.0000000000;N
00.000.000/0001-91;2023-12-31;1;BCO BRASIL S.A.;001023;DF Consolidado - Demonstração do Fluxo de Caixa (Método Indireto);REAL;MIL;PENÚLTIMO;2022-01-01;2022-12-31;6.03.04;Dividendos ou juros sobre o capital próprio pagos aos acionistas controladores;-11810305.0000000000;N
